# MOCK_DATA — 운영시 BI 추출 파일로 교체
week,brandId,style,color,size,onHand
2025-W01,adidas,ULTRABOOST 22,BEIGE,40,151
2025-W02,adidas,ULTRABOOST 22,BEIGE,40,148
2025-W03,adidas,ULTRABOOST 22,BEIGE,40,147
2025-W04,adidas,ULTRABOOST 22,BEIGE,40,140
2025-W05,adidas,ULTRABOOST 22,BEIGE,40,138
2025-W06,adidas,ULTRABOOST 22,BEIGE,40,136
2025-W07,adidas,ULTRABOOST 22,BEIGE,40,128
2025-W08,adidas,ULTRABOOST 22,BEIGE,40,128
2025-W09,adidas,ULTRABOOST 22,BEIGE,40,120
2025-W10,adidas,ULTRABOOST 22,BEIGE,40,120
2025-W11,adidas,ULTRABOOST 22,BEIGE,40,113
2025-W12,adidas,ULTRABOOST 22,BEIGE,40,113
2025-W01,lacoste,CROC HOODIE,WHITE,S,187
2025-W02,lacoste,CROC HOODIE,WHITE,S,187
2025-W03,lacoste,CROC HOODIE,WHITE,S,181
2025-W04,lacoste,CROC HOODIE,WHITE,S,178
2025-W05,lacoste,CROC HOODIE,WHITE,S,173
2025-W06,lacoste,CROC HOODIE,WHITE,S,172
2025-W07,lacoste,CROC HOODIE,WHITE,S,166
2025-W08,lacoste,CROC HOODIE,WHITE,S,165
2025-W09,lacoste,CROC HOODIE,WHITE,S,158
2025-W10,lacoste,CROC HOODIE,WHITE,S,151
2025-W11,lacoste,CROC HOODIE,WHITE,S,148
2025-W12,lacoste,CROC HOODIE,WHITE,S,140
2025-W01,puma,SUEDE CLASSIC,GREY,41,77
2025-W02,puma,SUEDE CLASSIC,GREY,41,69
2025-W03,puma,SUEDE CLASSIC,GREY,41,61
2025-W04,puma,SUEDE CLASSIC,GREY,41,59
2025-W05,puma,SUEDE CLASSIC,GREY,41,51
2025-W06,puma,SUEDE CLASSIC,GREY,41,46
2025-W07,puma,SUEDE CLASSIC,GREY,41,45
2025-W08,puma,SUEDE CLASSIC,GREY,41,38
2025-W09,puma,SUEDE CLASSIC,GREY,41,32
2025-W10,puma,SUEDE CLASSIC,GREY,41,29
2025-W11,puma,SUEDE CLASSIC,GREY,41,23
2025-W12,puma,SUEDE CLASSIC,GREY,41,19
2025-W01,birkenstock,BOSTON,WHITE,40,94
2025-W02,birkenstock,BOSTON,WHITE,40,88
2025-W03,birkenstock,BOSTON,WHITE,40,85
2025-W04,birkenstock,BOSTON,WHITE,40,77
2025-W05,birkenstock,BOSTON,WHITE,40,74
2025-W06,birkenstock,BOSTON,WHITE,40,72
2025-W07,birkenstock,BOSTON,WHITE,40,68
2025-W08,birkenstock,BOSTON,WHITE,40,63
2025-W09,birkenstock,BOSTON,WHITE,40,61
2025-W10,birkenstock,BOSTON,WHITE,40,54
2025-W11,birkenstock,BOSTON,WHITE,40,51
2025-W12,birkenstock,BOSTON,WHITE,40,47
2025-W01,newbalance,996,NAVY,43,82
2025-W02,newbalance,996,NAVY,43,80
2025-W03,newbalance,996,NAVY,43,79
2025-W04,newbalance,996,NAVY,43,71
2025-W05,newbalance,996,NAVY,43,67
2025-W06,newbalance,996,NAVY,43,60
2025-W07,newbalance,996,NAVY,43,54
2025-W08,newbalance,996,NAVY,43,48
2025-W09,newbalance,996,NAVY,43,48
2025-W10,newbalance,996,NAVY,43,45
2025-W11,newbalance,996,NAVY,43,38
2025-W12,newbalance,996,NAVY,43,35
2025-W01,nike,AIR MAX 95,NAVY,42,156
2025-W02,nike,AIR MAX 95,NAVY,42,154
2025-W03,nike,AIR MAX 95,NAVY,42,151
2025-W04,nike,AIR MAX 95,NAVY,42,148
2025-W05,nike,AIR MAX 95,NAVY,42,144
2025-W06,nike,AIR MAX 95,NAVY,42,142
2025-W07,nike,AIR MAX 95,NAVY,42,138
2025-W08,nike,AIR MAX 95,NAVY,42,132
2025-W09,nike,AIR MAX 95,NAVY,42,128
2025-W10,nike,AIR MAX 95,NAVY,42,127
2025-W11,nike,AIR MAX 95,NAVY,42,127
2025-W12,nike,AIR MAX 95,NAVY,42,119
2025-W01,nike,AIR MAX 90,WHITE,39,58
2025-W02,nike,AIR MAX 90,WHITE,39,55
2025-W03,nike,AIR MAX 90,WHITE,39,53
2025-W04,nike,AIR MAX 90,WHITE,39,47
2025-W05,nike,AIR MAX 90,WHITE,39,46
2025-W06,nike,AIR MAX 90,WHITE,39,38
2025-W07,nike,AIR MAX 90,WHITE,39,32
2025-W08,nike,AIR MAX 90,WHITE,39,27
2025-W09,nike,AIR MAX 90,WHITE,39,21
2025-W10,nike,AIR MAX 90,WHITE,39,14
2025-W11,nike,AIR MAX 90,WHITE,39,8
2025-W12,nike,AIR MAX 90,WHITE,39,5
2025-W01,nike,AIR FORCE 1,BEIGE,39,114
2025-W02,nike,AIR FORCE 1,BEIGE,39,113
2025-W03,nike,AIR FORCE 1,BEIGE,39,107
2025-W04,nike,AIR FORCE 1,BEIGE,39,105
2025-W05,nike,AIR FORCE 1,BEIGE,39,104
2025-W06,nike,AIR FORCE 1,BEIGE,39,97
2025-W07,nike,AIR FORCE 1,BEIGE,39,97
2025-W08,nike,AIR FORCE 1,BEIGE,39,95
2025-W09,nike,AIR FORCE 1,BEIGE,39,87
2025-W10,nike,AIR FORCE 1,BEIGE,39,83
2025-W11,nike,AIR FORCE 1,BEIGE,39,78
2025-W12,nike,AIR FORCE 1,BEIGE,39,72
2025-W01,newbalance,530,NAVY,42,149
2025-W02,newbalance,530,NAVY,42,141
2025-W03,newbalance,530,NAVY,42,139
2025-W04,newbalance,530,NAVY,42,135
2025-W05,newbalance,530,NAVY,42,127
2025-W06,newbalance,530,NAVY,42,120
2025-W07,newbalance,530,NAVY,42,112
2025-W08,newbalance,530,NAVY,42,107
2025-W09,newbalance,530,NAVY,42,104
2025-W10,newbalance,530,NAVY,42,101
2025-W11,newbalance,530,NAVY,42,97
2025-W12,newbalance,530,NAVY,42,89
2025-W01,newbalance,530,WHITE,42,147
2025-W02,newbalance,530,WHITE,42,145
2025-W03,newbalance,530,WHITE,42,142
2025-W04,newbalance,530,WHITE,42,141
2025-W05,newbalance,530,WHITE,42,134
2025-W06,newbalance,530,WHITE,42,134
2025-W07,newbalance,530,WHITE,42,131
2025-W08,newbalance,530,WHITE,42,131
2025-W09,newbalance,530,WHITE,42,123
2025-W10,newbalance,530,WHITE,42,120
2025-W11,newbalance,530,WHITE,42,115
2025-W12,newbalance,530,WHITE,42,113
2025-W01,puma,SUEDE CLASSIC,CORE BLACK,39,115
2025-W02,puma,SUEDE CLASSIC,CORE BLACK,39,113
2025-W03,puma,SUEDE CLASSIC,CORE BLACK,39,105
2025-W04,puma,SUEDE CLASSIC,CORE BLACK,39,99
2025-W05,puma,SUEDE CLASSIC,CORE BLACK,39,93
2025-W06,puma,SUEDE CLASSIC,CORE BLACK,39,88
2025-W07,puma,SUEDE CLASSIC,CORE BLACK,39,88
2025-W08,puma,SUEDE CLASSIC,CORE BLACK,39,81
2025-W09,puma,SUEDE CLASSIC,CORE BLACK,39,81
2025-W10,puma,SUEDE CLASSIC,CORE BLACK,39,76
2025-W11,puma,SUEDE CLASSIC,CORE BLACK,39,75
2025-W12,puma,SUEDE CLASSIC,CORE BLACK,39,71
2025-W01,lacoste,L.12.12 POLO,GREY,L,197
2025-W02,lacoste,L.12.12 POLO,GREY,L,197
2025-W03,lacoste,L.12.12 POLO,GREY,L,196
2025-W04,lacoste,L.12.12 POLO,GREY,L,188
2025-W05,lacoste,L.12.12 POLO,GREY,L,187
2025-W06,lacoste,L.12.12 POLO,GREY,L,183
2025-W07,lacoste,L.12.12 POLO,GREY,L,179
2025-W08,lacoste,L.12.12 POLO,GREY,L,172
2025-W09,lacoste,L.12.12 POLO,GREY,L,166
2025-W10,lacoste,L.12.12 POLO,GREY,L,162
2025-W11,lacoste,L.12.12 POLO,GREY,L,157
2025-W12,lacoste,L.12.12 POLO,GREY,L,150
2025-W01,lacoste,L.12.12 POLO,NAVY,XL,198
2025-W02,lacoste,L.12.12 POLO,NAVY,XL,192
2025-W03,lacoste,L.12.12 POLO,NAVY,XL,192
2025-W04,lacoste,L.12.12 POLO,NAVY,XL,186
2025-W05,lacoste,L.12.12 POLO,NAVY,XL,179
2025-W06,lacoste,L.12.12 POLO,NAVY,XL,173
2025-W07,lacoste,L.12.12 POLO,NAVY,XL,167
2025-W08,lacoste,L.12.12 POLO,NAVY,XL,164
2025-W09,lacoste,L.12.12 POLO,NAVY,XL,161
2025-W10,lacoste,L.12.12 POLO,NAVY,XL,160
2025-W11,lacoste,L.12.12 POLO,NAVY,XL,159
2025-W12,lacoste,L.12.12 POLO,NAVY,XL,156
2025-W01,adidas,GAZELLE,NAVY,42,177
2025-W02,adidas,GAZELLE,NAVY,42,172
2025-W03,adidas,GAZELLE,NAVY,42,169
2025-W04,adidas,GAZELLE,NAVY,42,164
2025-W05,adidas,GAZELLE,NAVY,42,163
2025-W06,adidas,GAZELLE,NAVY,42,157
2025-W07,adidas,GAZELLE,NAVY,42,150
2025-W08,adidas,GAZELLE,NAVY,42,142
2025-W09,adidas,GAZELLE,NAVY,42,138
2025-W10,adidas,GAZELLE,NAVY,42,131
2025-W11,adidas,GAZELLE,NAVY,42,123
2025-W12,adidas,GAZELLE,NAVY,42,123
2025-W01,birkenstock,BOSTON,BEIGE,41,157
2025-W02,birkenstock,BOSTON,BEIGE,41,152
2025-W03,birkenstock,BOSTON,BEIGE,41,151
2025-W04,birkenstock,BOSTON,BEIGE,41,145
2025-W05,birkenstock,BOSTON,BEIGE,41,141
2025-W06,birkenstock,BOSTON,BEIGE,41,135
2025-W07,birkenstock,BOSTON,BEIGE,41,131
2025-W08,birkenstock,BOSTON,BEIGE,41,128
2025-W09,birkenstock,BOSTON,BEIGE,41,126
2025-W10,birkenstock,BOSTON,BEIGE,41,119
2025-W11,birkenstock,BOSTON,BEIGE,41,113
2025-W12,birkenstock,BOSTON,BEIGE,41,112
2025-W01,birkenstock,BOSTON,WHITE,39,80
2025-W02,birkenstock,BOSTON,WHITE,39,74
2025-W03,birkenstock,BOSTON,WHITE,39,70
2025-W04,birkenstock,BOSTON,WHITE,39,66
2025-W05,birkenstock,BOSTON,WHITE,39,62
2025-W06,birkenstock,BOSTON,WHITE,39,61
2025-W07,birkenstock,BOSTON,WHITE,39,61
2025-W08,birkenstock,BOSTON,WHITE,39,57
2025-W09,birkenstock,BOSTON,WHITE,39,51
2025-W10,birkenstock,BOSTON,WHITE,39,43
2025-W11,birkenstock,BOSTON,WHITE,39,41
2025-W12,birkenstock,BOSTON,WHITE,39,40
2025-W01,nike,JORDAN 1 LOW,WHITE,41,79
2025-W02,nike,JORDAN 1 LOW,WHITE,41,72
2025-W03,nike,JORDAN 1 LOW,WHITE,41,70
2025-W04,nike,JORDAN 1 LOW,WHITE,41,62
2025-W05,nike,JORDAN 1 LOW,WHITE,41,61
2025-W06,nike,JORDAN 1 LOW,WHITE,41,58
2025-W07,nike,JORDAN 1 LOW,WHITE,41,51
2025-W08,nike,JORDAN 1 LOW,WHITE,41,47
2025-W09,nike,JORDAN 1 LOW,WHITE,41,43
2025-W10,nike,JORDAN 1 LOW,WHITE,41,42
2025-W11,nike,JORDAN 1 LOW,WHITE,41,42
2025-W12,nike,JORDAN 1 LOW,WHITE,41,42
2025-W01,puma,SUEDE CLASSIC,NAVY,39,150
2025-W02,puma,SUEDE CLASSIC,NAVY,39,143
2025-W03,puma,SUEDE CLASSIC,NAVY,39,137
2025-W04,puma,SUEDE CLASSIC,NAVY,39,135
2025-W05,puma,SUEDE CLASSIC,NAVY,39,131
2025-W06,puma,SUEDE CLASSIC,NAVY,39,130
2025-W07,puma,SUEDE CLASSIC,NAVY,39,126
2025-W08,puma,SUEDE CLASSIC,NAVY,39,118
2025-W09,puma,SUEDE CLASSIC,NAVY,39,111
2025-W10,puma,SUEDE CLASSIC,NAVY,39,105
2025-W11,puma,SUEDE CLASSIC,NAVY,39,103
2025-W12,puma,SUEDE CLASSIC,NAVY,39,100
2025-W01,newbalance,550,NAVY,41,58
2025-W02,newbalance,550,NAVY,41,50
2025-W03,newbalance,550,NAVY,41,43
2025-W04,newbalance,550,NAVY,41,36
2025-W05,newbalance,550,NAVY,41,35
2025-W06,newbalance,550,NAVY,41,33
2025-W07,newbalance,550,NAVY,41,26
2025-W08,newbalance,550,NAVY,41,23
2025-W09,newbalance,550,NAVY,41,19
2025-W10,newbalance,550,NAVY,41,13
2025-W11,newbalance,550,NAVY,41,12
2025-W12,newbalance,550,NAVY,41,6
2025-W01,birkenstock,ARIZONA,GREY,41,120
2025-W02,birkenstock,ARIZONA,GREY,41,113
2025-W03,birkenstock,ARIZONA,GREY,41,113
2025-W04,birkenstock,ARIZONA,GREY,41,110
2025-W05,birkenstock,ARIZONA,GREY,41,105
2025-W06,birkenstock,ARIZONA,GREY,41,103
2025-W07,birkenstock,ARIZONA,GREY,41,103
2025-W08,birkenstock,ARIZONA,GREY,41,98
2025-W09,birkenstock,ARIZONA,GREY,41,95
2025-W10,birkenstock,ARIZONA,GREY,41,94
2025-W11,birkenstock,ARIZONA,GREY,41,89
2025-W12,birkenstock,ARIZONA,GREY,41,81
2025-W01,birkenstock,ARIZONA,BEIGE,43,159
2025-W02,birkenstock,ARIZONA,BEIGE,43,152
2025-W03,birkenstock,ARIZONA,BEIGE,43,145
2025-W04,birkenstock,ARIZONA,BEIGE,43,143
2025-W05,birkenstock,ARIZONA,BEIGE,43,136
2025-W06,birkenstock,ARIZONA,BEIGE,43,130
2025-W07,birkenstock,ARIZONA,BEIGE,43,125
2025-W08,birkenstock,ARIZONA,BEIGE,43,125
2025-W09,birkenstock,ARIZONA,BEIGE,43,124
2025-W10,birkenstock,ARIZONA,BEIGE,43,121
2025-W11,birkenstock,ARIZONA,BEIGE,43,115
2025-W12,birkenstock,ARIZONA,BEIGE,43,107
2025-W01,nike,AIR MAX 95,NAVY,43,54
2025-W02,nike,AIR MAX 95,NAVY,43,48
2025-W03,nike,AIR MAX 95,NAVY,43,46
2025-W04,nike,AIR MAX 95,NAVY,43,43
2025-W05,nike,AIR MAX 95,NAVY,43,40
2025-W06,nike,AIR MAX 95,NAVY,43,40
2025-W07,nike,AIR MAX 95,NAVY,43,37
2025-W08,nike,AIR MAX 95,NAVY,43,37
2025-W09,nike,AIR MAX 95,NAVY,43,35
2025-W10,nike,AIR MAX 95,NAVY,43,27
2025-W11,nike,AIR MAX 95,NAVY,43,24
2025-W12,nike,AIR MAX 95,NAVY,43,18
2025-W01,puma,SUEDE CLASSIC,BEIGE,41,172
2025-W02,puma,SUEDE CLASSIC,BEIGE,41,167
2025-W03,puma,SUEDE CLASSIC,BEIGE,41,163
2025-W04,puma,SUEDE CLASSIC,BEIGE,41,161
2025-W05,puma,SUEDE CLASSIC,BEIGE,41,157
2025-W06,puma,SUEDE CLASSIC,BEIGE,41,149
2025-W07,puma,SUEDE CLASSIC,BEIGE,41,149
2025-W08,puma,SUEDE CLASSIC,BEIGE,41,149
2025-W09,puma,SUEDE CLASSIC,BEIGE,41,143
2025-W10,puma,SUEDE CLASSIC,BEIGE,41,138
2025-W11,puma,SUEDE CLASSIC,BEIGE,41,135
2025-W12,puma,SUEDE CLASSIC,BEIGE,41,128
2025-W01,newbalance,530,WHITE,42,174
2025-W02,newbalance,530,WHITE,42,168
2025-W03,newbalance,530,WHITE,42,164
2025-W04,newbalance,530,WHITE,42,161
2025-W05,newbalance,530,WHITE,42,160
2025-W06,newbalance,530,WHITE,42,160
2025-W07,newbalance,530,WHITE,42,156
2025-W08,newbalance,530,WHITE,42,154
2025-W09,newbalance,530,WHITE,42,152
2025-W10,newbalance,530,WHITE,42,151
2025-W11,newbalance,530,WHITE,42,151
2025-W12,newbalance,530,WHITE,42,143
2025-W01,puma,SUEDE CLASSIC,GREY,39,170
2025-W02,puma,SUEDE CLASSIC,GREY,39,167
2025-W03,puma,SUEDE CLASSIC,GREY,39,161
2025-W04,puma,SUEDE CLASSIC,GREY,39,159
2025-W05,puma,SUEDE CLASSIC,GREY,39,152
2025-W06,puma,SUEDE CLASSIC,GREY,39,152
2025-W07,puma,SUEDE CLASSIC,GREY,39,146
2025-W08,puma,SUEDE CLASSIC,GREY,39,144
2025-W09,puma,SUEDE CLASSIC,GREY,39,140
2025-W10,puma,SUEDE CLASSIC,GREY,39,138
2025-W11,puma,SUEDE CLASSIC,GREY,39,136
2025-W12,puma,SUEDE CLASSIC,GREY,39,128
2025-W01,lacoste,CROC HOODIE,NAVY,XL,61
2025-W02,lacoste,CROC HOODIE,NAVY,XL,55
2025-W03,lacoste,CROC HOODIE,NAVY,XL,51
2025-W04,lacoste,CROC HOODIE,NAVY,XL,49
2025-W05,lacoste,CROC HOODIE,NAVY,XL,41
2025-W06,lacoste,CROC HOODIE,NAVY,XL,41
2025-W07,lacoste,CROC HOODIE,NAVY,XL,34
2025-W08,lacoste,CROC HOODIE,NAVY,XL,26
2025-W09,lacoste,CROC HOODIE,NAVY,XL,22
2025-W10,lacoste,CROC HOODIE,NAVY,XL,20
2025-W11,lacoste,CROC HOODIE,NAVY,XL,16
2025-W12,lacoste,CROC HOODIE,NAVY,XL,13
2025-W01,adidas,SUPERSTAR,CORE BLACK,39,128
2025-W02,adidas,SUPERSTAR,CORE BLACK,39,122
2025-W03,adidas,SUPERSTAR,CORE BLACK,39,119
2025-W04,adidas,SUPERSTAR,CORE BLACK,39,117
2025-W05,adidas,SUPERSTAR,CORE BLACK,39,116
2025-W06,adidas,SUPERSTAR,CORE BLACK,39,112
2025-W07,adidas,SUPERSTAR,CORE BLACK,39,105
2025-W08,adidas,SUPERSTAR,CORE BLACK,39,97
2025-W09,adidas,SUPERSTAR,CORE BLACK,39,89
2025-W10,adidas,SUPERSTAR,CORE BLACK,39,86
2025-W11,adidas,SUPERSTAR,CORE BLACK,39,80
2025-W12,adidas,SUPERSTAR,CORE BLACK,39,72
2025-W01,birkenstock,BOSTON,BEIGE,40,54
2025-W02,birkenstock,BOSTON,BEIGE,40,49
2025-W03,birkenstock,BOSTON,BEIGE,40,46
2025-W04,birkenstock,BOSTON,BEIGE,40,43
2025-W05,birkenstock,BOSTON,BEIGE,40,42
2025-W06,birkenstock,BOSTON,BEIGE,40,36
2025-W07,birkenstock,BOSTON,BEIGE,40,34
2025-W08,birkenstock,BOSTON,BEIGE,40,30
2025-W09,birkenstock,BOSTON,BEIGE,40,24
2025-W10,birkenstock,BOSTON,BEIGE,40,16
2025-W11,birkenstock,BOSTON,BEIGE,40,9
2025-W12,birkenstock,BOSTON,BEIGE,40,6
2025-W01,puma,SUEDE CLASSIC,NAVY,43,88
2025-W02,puma,SUEDE CLASSIC,NAVY,43,84
2025-W03,puma,SUEDE CLASSIC,NAVY,43,83
2025-W04,puma,SUEDE CLASSIC,NAVY,43,76
2025-W05,puma,SUEDE CLASSIC,NAVY,43,71
2025-W06,puma,SUEDE CLASSIC,NAVY,43,66
2025-W07,puma,SUEDE CLASSIC,NAVY,43,58
2025-W08,puma,SUEDE CLASSIC,NAVY,43,53
2025-W09,puma,SUEDE CLASSIC,NAVY,43,48
2025-W10,puma,SUEDE CLASSIC,NAVY,43,47
2025-W11,puma,SUEDE CLASSIC,NAVY,43,45
2025-W12,puma,SUEDE CLASSIC,NAVY,43,39
2025-W01,nike,BLAZER MID,WHITE,39,194
2025-W02,nike,BLAZER MID,WHITE,39,189
2025-W03,nike,BLAZER MID,WHITE,39,184
2025-W04,nike,BLAZER MID,WHITE,39,176
2025-W05,nike,BLAZER MID,WHITE,39,174
2025-W06,nike,BLAZER MID,WHITE,39,166
2025-W07,nike,BLAZER MID,WHITE,39,161
2025-W08,nike,BLAZER MID,WHITE,39,160
2025-W09,nike,BLAZER MID,WHITE,39,156
2025-W10,nike,BLAZER MID,WHITE,39,153
2025-W11,nike,BLAZER MID,WHITE,39,147
2025-W12,nike,BLAZER MID,WHITE,39,144
2025-W01,adidas,SUPERSTAR,NAVY,39,137
2025-W02,adidas,SUPERSTAR,NAVY,39,131
2025-W03,adidas,SUPERSTAR,NAVY,39,123
2025-W04,adidas,SUPERSTAR,NAVY,39,116
2025-W05,adidas,SUPERSTAR,NAVY,39,108
2025-W06,adidas,SUPERSTAR,NAVY,39,106
2025-W07,adidas,SUPERSTAR,NAVY,39,103
2025-W08,adidas,SUPERSTAR,NAVY,39,99
2025-W09,adidas,SUPERSTAR,NAVY,39,98
2025-W10,adidas,SUPERSTAR,NAVY,39,96
2025-W11,adidas,SUPERSTAR,NAVY,39,96
2025-W12,adidas,SUPERSTAR,NAVY,39,90
2025-W01,newbalance,996,WHITE,39,98
2025-W02,newbalance,996,WHITE,39,98
2025-W03,newbalance,996,WHITE,39,93
2025-W04,newbalance,996,WHITE,39,85
2025-W05,newbalance,996,WHITE,39,82
2025-W06,newbalance,996,WHITE,39,77
2025-W07,newbalance,996,WHITE,39,69
2025-W08,newbalance,996,WHITE,39,61
2025-W09,newbalance,996,WHITE,39,60
2025-W10,newbalance,996,WHITE,39,55
2025-W11,newbalance,996,WHITE,39,51
2025-W12,newbalance,996,WHITE,39,51
2025-W01,adidas,CAMPUS,BEIGE,42,180
2025-W02,adidas,CAMPUS,BEIGE,42,173
2025-W03,adidas,CAMPUS,BEIGE,42,170
2025-W04,adidas,CAMPUS,BEIGE,42,169
2025-W05,adidas,CAMPUS,BEIGE,42,164
2025-W06,adidas,CAMPUS,BEIGE,42,156
2025-W07,adidas,CAMPUS,BEIGE,42,151
2025-W08,adidas,CAMPUS,BEIGE,42,148
2025-W09,adidas,CAMPUS,BEIGE,42,145
2025-W10,adidas,CAMPUS,BEIGE,42,144
2025-W11,adidas,CAMPUS,BEIGE,42,143
2025-W12,adidas,CAMPUS,BEIGE,42,140
2025-W01,lacoste,L.12.12 POLO,NAVY,S,151
2025-W02,lacoste,L.12.12 POLO,NAVY,S,149
2025-W03,lacoste,L.12.12 POLO,NAVY,S,148
2025-W04,lacoste,L.12.12 POLO,NAVY,S,144
2025-W05,lacoste,L.12.12 POLO,NAVY,S,136
2025-W06,lacoste,L.12.12 POLO,NAVY,S,129
2025-W07,lacoste,L.12.12 POLO,NAVY,S,127
2025-W08,lacoste,L.12.12 POLO,NAVY,S,123
2025-W09,lacoste,L.12.12 POLO,NAVY,S,122
2025-W10,lacoste,L.12.12 POLO,NAVY,S,119
2025-W11,lacoste,L.12.12 POLO,NAVY,S,115
2025-W12,lacoste,L.12.12 POLO,NAVY,S,112
